2864_1821291_00695448 12:08:31.00 69:32:41.46   60  clear  3 
2890_1804864_00456765 12:01:56.74 45:40:35.65   60  clear  3 
2894_1713826_00380605 11:25:31.83 38:03:37.84   60  clear  3 
2897_1780521_00163477 11:52:12.51 16:20:51.97   60  clear  3 
2898_1819236_00252544 12:07:41.69 25:15:15.91   60  clear  3 
2912_1830492_00132464 12:12:11.82 13:14:47.22   60  clear  3 
2930_1703622_00034450 11:21:26.94 03:26:42.18   60  clear  3 
2949_1810256_00202349 12:04:06.17 20:14:05.96   60  clear  3 
2958_1793605_00109421 11:57:26.54 10:56:31.74   60  clear  3 
2962_1705743_00127228 11:22:17.84 12:43:22.40   60  clear  3 
2966_1775755_00352541 11:50:18.13 35:15:15.08   60  clear  3 
2970_1791754_00483339 11:56:42.11 48:20:02.26   60  clear  3 
2972_1826297_00006727 12:10:31.15 00:40:21.76   60  clear  3 
2973_1734327_00173962 11:33:43.86 17:23:46.36   60  clear  3 
2987_1780514_00468914 11:52:12.36 46:53:29.15   60  clear  3 
2990_1813242_00669599 12:05:17.83 66:57:35.82   60  clear  3 
2992_1816858_00671632 12:06:44.61 67:09:47.59   60  clear  3 
2995_1805830_00410819 12:02:19.93 41:04:54.95   60  clear  3 
3013_1705266_00579126 11:22:06.41 57:54:45.43   60  clear  3 
3014_1816457_00375632 12:06:34.97 37:33:47.56   60  clear  3 
3032_1752460_00050642 11:40:59.04 05:03:51.34   60  clear  3 
3034_1813645_00019480 12:05:27.49 01:56:53.16   60  clear  3 
3035_1751634_00288638 11:40:39.24 28:51:50.00   60  clear  3 
3037_1796309_00439470 11:58:31.42 43:56:49.27   60  clear  3 
3043_1764307_00194605 11:45:43.38 19:27:37.84   60  clear  3 
3046_1707275_00165901 11:22:54.60 16:35:24.61   60  clear  3 
3058_1719129_00237577 11:27:39.12 23:45:28.08   60  clear  3 
3062_1799842_00534958 11:59:56.21 53:29:45.13   60  clear  3 
3066_1713306_00578691 11:25:19.35 57:52:09.12   60  clear  3 
3070_1783487_00173731 11:53:23.70 17:22:23.34   60  clear  3 
3071_1701302_00577813 11:20:31.26 57:46:52.79   60  clear  3 
3074_1734588_00148253 11:33:50.12 14:49:31.33   60  clear  3 
3075_1739888_00705355 11:35:57.33 70:32:08.12   60  clear  3 
3082_1716108_00570482 11:26:26.61 57:02:53.84   60  clear  3 
3085_1788048_00226952 11:55:13.17 22:41:42.72   60  clear  3 
3086_1718828_00568767 11:27:31.89 56:52:36.16   60  clear  3 
3088_1772704_-0087299 11:49:04.90 -9:43:47.96   60  clear  3 
3089_1757774_00163183 11:43:06.58 16:19:06.17   60  clear  3 
3090_1755855_00160103 11:42:20.53 16:00:37.37   60  clear  3 
3091_1758807_00227254 11:43:31.38 22:43:31.62   60  clear  3 
3098_1744035_00165568 11:37:36.85 16:33:24.77   60  clear  3 
3099_1799710_00862095 11:59:53.04 86:12:34.34   60  clear  3 
3102_1732736_00173507 11:33:05.68 17:21:02.59   60  clear  3 
3106_1705135_00428213 11:22:03.25 42:49:16.86   60  clear  3 
3111_1726455_00203721 11:30:34.94 20:22:19.60   60  clear  3 
3120_1834339_00366312 12:13:44.16 36:37:52.61   60  clear  3 
3159_1728603_00803124 11:31:26.48 80:18:44.71   60  clear  3 
3176_1827628_00255166 12:11:03.07 25:30:59.98   60  clear  3 
3209_1721305_00585616 11:28:31.32 58:33:41.80   60  clear  3 
3213_1797863_00527077 11:59:08.73 52:42:28.04   60  clear  3 
3218_1823348_00230746 12:09:20.36 23:04:28.70   60  clear  3 
3277_1727024_-0078182 11:30:48.59 -8:49:05.52   60  clear  3 
3294_1741235_-0088425 11:36:29.64 -9:50:33.07   60  clear  3 
3334_1791706_00320259 11:56:40.96 32:01:33.42   60  clear  3 
3336_1752077_00701855 11:40:49.86 70:11:07.98   60  clear  3 
3372_1705912_00364427 11:22:21.90 36:26:33.83   60  clear  3 
3415_1832192_00012963 12:12:52.63 01:17:46.82   60  clear  3 
3464_1817785_00430467 12:07:06.84 43:02:48.26   60  clear  3 
3469_1718940_00360628 11:27:34.56 36:03:46.19   60  clear  3 
3513_1717664_00199716 11:27:03.94 19:58:17.83   60  clear  3 
3521_1757897_00268494 11:43:09.55 26:50:58.02   60  clear  3 
3531_1718892_00360600 11:27:33.41 36:03:36.18   60  clear  3 
3533_1818986_00256641 12:07:35.68 25:39:50.98   60  clear  3 
3536_1746562_00708494 11:38:37.50 70:50:57.91   60  clear  3 
3588_1702099_00226767 11:20:50.38 22:40:36.37   60  clear  3 
3598_1783828_00360066 11:53:31.88 36:00:24.05   60  clear  3 
3599_1789887_00067494 11:55:57.30 06:44:57.98   60  clear  3 
3600_1762253_00166026 11:44:54.07 16:36:09.72   60  clear  3 
3646_1752998_00885888 11:41:11.96 88:35:19.97   60  clear  3 
3664_1716294_00168669 11:26:31.07 16:52:01.09   60  clear  3 
3678_1721044_00094075 11:28:25.06 09:24:27.22   60  clear  3 
3686_1790435_00605250 11:56:10.46 60:31:30.07   60  clear  3 
3783_1799594_00396018 11:59:50.27 39:36:06.73   60  clear  3 
3837_1715357_00435859 11:26:08.58 43:35:09.31   60  clear  3 
3860_1813924_00505390 12:05:34.19 50:32:20.51   60  clear  3 
3932_1702521_00213378 11:21:00.51 21:20:16.44   60  clear  3 
3944_1797372_00304136 11:58:56.94 30:24:49.07   60  clear  3 
3958_1762597_00674304 11:45:02.33 67:25:49.62   60  clear  3 
3961_1796972_00157148 11:58:47.34 15:42:53.46   60  clear  3 
4025_1832258_00258722 12:12:54.20 25:52:20.06   60  clear  3 
4053_1786621_00329309 11:54:38.93 32:55:51.28   60  clear  3 
4080_1702622_00531694 11:21:02.94 53:10:09.95   60  clear  3 
4085_1748128_00549123 11:39:15.09 54:54:44.53   60  clear  3 
4088_1701876_00182197 11:20:45.03 18:13:10.96   60  clear  3 
4203_1731694_00298684 11:32:40.67 29:52:06.46   60  clear  3 
4221_1710242_-0053640 11:24:05.83 -6:21:50.51   60  clear  3 
4275_1739166_00237935 11:35:39.99 23:47:36.78   60  clear  3 
4315_1826443_00583040 12:10:34.64 58:18:14.44   60  clear  3 
4380_1815963_00527109 12:06:23.11 52:42:39.42   60  clear  3 
4390_1729356_-0086755 11:31:44.56 -9:40:32.12   60  clear  3 
4421_1749612_00682253 11:39:50.70 68:13:31.08   60  clear  3 
4470_1818055_00600320 12:07:13.34 60:01:55.34   60  clear  3 
4474_1706750_00640662 11:22:42.01 64:03:58.68   60  clear  3 
4526_1776746_00326972 11:50:41.93 32:41:50.17   60  clear  3 
4530_1741222_00215959 11:36:29.33 21:35:45.46   60  clear  3 
4550_1783305_00129601 11:53:19.33 12:57:36.61   60  clear  3 
4566_1757146_00088525 11:42:51.51 08:51:09.14   60  clear  3 
4576_1777557_00364903 11:51:01.39 36:29:25.37   60  clear  3 
4577_1705346_00696317 11:22:08.31 69:37:54.37   60  clear  3 
4600_1801936_00105718 12:00:46.48 10:34:18.70   60  clear  3 
4603_1702267_-0060123 11:20:54.43 -7:00:44.53   60  clear  3 
4616_1834148_00161259 12:13:39.57 16:07:33.42   60  clear  3 
4630_1781810_00017408 11:52:43.46 01:44:26.95   60  clear  3 
4679_1814845_00370235 12:05:56.29 37:01:24.89   60  clear  3 
